,UA.CK,UA.CH,UA.CV,UA.KR,UA.DP,UA.DT,UA.IF,UA.KK,UA.KS,UA.KM,UA.KV,UA.KC,UA.KH,UA.LV,UA.LH,UA.MY,UA.OD,UA.PL,UA.RV,UA.SC,UA.SM,UA.TP,UA.VI,UA.VO,UA.ZK,UA.ZP,UA.ZT
2015-01-01 00:00:00,0.170616,0.198043,0.152023,0.577184,0.634349,0.548784,0.142742,0.607412,0.514057,0.182119,0.560283,0.200289,0.284016,0.221938,0.76537,0.203304,0.181418,0.544288,0.146457,0.734368,0.319392,0.131597,0.655719,0.254382,0.203474,0.503814,0.17812
2015-01-01 06:00:00,0.16872,0.195835,0.150296,0.576391,0.633137,0.548138,0.141114,0.606697,0.513058,0.180245,0.555017,0.19812,0.28115,0.219618,0.764534,0.201587,0.178977,0.543504,0.145523,0.734368,0.317929,0.130137,0.648191,0.252866,0.201312,0.503181,0.176419
2015-01-01 12:00:00,0.166752,0.193766,0.148569,0.575678,0.632098,0.547492,0.13956,0.605787,0.511774,0.17836,0.549341,0.195951,0.278284,0.217433,0.763505,0.199806,0.177059,0.54272,0.144583,0.73082,0.315736,0.128676,0.640664,0.251395,0.199294,0.502547,0.174668
2015-01-01 18:00:00,0.164905,0.191659,0.146842,0.575045,0.631233,0.546863,0.137784,0.605397,0.510846,0.176441,0.5439,0.193782,0.275371,0.214979,0.76254,0.198154,0.174705,0.54125,0.143583,0.73082,0.314273,0.127216,0.633735,0.249813,0.197059,0.501935,0.172895
2015-01-02 00:00:00,0.16296,0.189489,0.145167,0.57453,0.631233,0.54615,0.136193,0.604616,0.509491,0.174601,0.538693,0.191612,0.27227,0.212816,0.761415,0.196307,0.172613,0.540858,0.142589,0.73082,0.312372,0.125756,0.626141,0.248254,0.195041,0.501432,0.171182
2015-01-02 06:00:00,0.161089,0.187382,0.14344,0.573619,0.630021,0.545438,0.134491,0.603836,0.50842,0.172715,0.533368,0.189443,0.269686,0.21063,0.760675,0.194623,0.170346,0.539976,0.141637,0.73082,0.311495,0.124295,0.618879,0.246826,0.192951,0.500732,0.16947
2015-01-02 12:00:00,0.159096,0.185351,0.141661,0.571598,0.628982,0.543947,0.132826,0.602861,0.506279,0.170653,0.527401,0.187274,0.266726,0.207775,0.758006,0.192711,0.165726,0.538801,0.140249,0.727273,0.309593,0.122835,0.610153,0.244102,0.190068,0.498131,0.16752
2015-01-02 18:00:00,0.156957,0.183168,0.139934,0.569261,0.628636,0.541479,0.130976,0.602536,0.504067,0.168324,0.521199,0.185828,0.263625,0.204318,0.755498,0.190768,0.161541,0.538801,0.138406,0.727273,0.307254,0.121374,0.600027,0.240522,0.18668,0.495726,0.165349
2015-01-03 00:00:00,0.154867,0.180948,0.13805,0.567954,0.628116,0.539773,0.128867,0.601756,0.502069,0.166007,0.514646,0.183659,0.260336,0.200795,0.753794,0.188759,0.158141,0.537331,0.136588,0.727273,0.305937,0.119752,0.590367,0.237293,0.183076,0.494371,0.163073
2015-01-03 06:00:00,0.152655,0.17879,0.136114,0.566607,0.626904,0.538481,0.12698,0.600975,0.5005,0.163645,0.507917,0.18149,0.256907,0.197761,0.752219,0.186654,0.155003,0.536743,0.134842,0.727273,0.304475,0.118129,0.580774,0.23435,0.180121,0.493235,0.160798
2015-01-03 12:00:00,0.15076,0.176507,0.13423,0.567399,0.625866,0.538298,0.125056,0.600325,0.500571,0.161583,0.501891,0.17932,0.253994,0.195888,0.752605,0.185034,0.154218,0.535763,0.133714,0.727273,0.302574,0.116506,0.57338,0.233207,0.178247,0.494459,0.158759
2015-01-03 18:00:00,0.148839,0.174349,0.132503,0.568073,0.625519,0.539226,0.123576,0.599675,0.500428,0.159875,0.495923,0.177151,0.251034,0.194706,0.75299,0.18335,0.153608,0.534881,0.133163,0.723725,0.300819,0.115046,0.567051,0.232944,0.177382,0.495552,0.157097
2015-01-04 00:00:00,0.147211,0.17228,0.130985,0.568192,0.625,0.539657,0.122355,0.59883,0.499857,0.158311,0.490949,0.174982,0.24845,0.193613,0.753023,0.181957,0.152998,0.533804,0.132751,0.723725,0.299357,0.113748,0.561855,0.232702,0.176733,0.495748,0.155605
2015-01-04 06:00:00,0.145437,0.170312,0.129468,0.567796,0.624134,0.539591,0.121245,0.598179,0.498644,0.156781,0.486503,0.172813,0.245818,0.192431,0.75254,0.180434,0.151341,0.533412,0.132326,0.723725,0.297455,0.11245,0.555859,0.232241,0.175724,0.495442,0.154246
2015-01-04 12:00:00,0.143881,0.168419,0.12816,0.567479,0.622749,0.539259,0.119987,0.597464,0.498073,0.155318,0.482173,0.171367,0.243657,0.190736,0.751672,0.179041,0.149685,0.532236,0.131756,0.723725,0.296578,0.111314,0.549997,0.231384,0.173922,0.495158,0.15286
2015-01-04 18:00:00,0.142277,0.166565,0.126642,0.566647,0.622749,0.538729,0.11847,0.596814,0.497146,0.153721,0.477785,0.169197,0.241167,0.188773,0.750997,0.177616,0.148203,0.531354,0.131065,0.720177,0.294238,0.110016,0.544134,0.230264,0.172193,0.494699,0.151473
2015-01-05 00:00:00,0.140673,0.164685,0.125177,0.566132,0.622057,0.538149,0.117101,0.596034,0.496218,0.152202,0.473221,0.167028,0.238724,0.186788,0.750257,0.176158,0.146372,0.530766,0.13035,0.720177,0.292922,0.108718,0.538005,0.229144,0.170247,0.494109,0.150059
2015-01-05 06:00:00,0.13896,0.162868,0.123659,0.565558,0.621278,0.537545,0.115603,0.595221,0.495148,0.150588,0.468511,0.165221,0.236163,0.184859,0.749293,0.174652,0.144367,0.529884,0.129638,0.720177,0.291459,0.107501,0.531843,0.228046,0.1683,0.493519,0.14862
2015-01-05 12:00:00,0.137319,0.161001,0.122141,0.563755,0.620325,0.536186,0.114141,0.594473,0.493221,0.148986,0.464152,0.163051,0.233697,0.182696,0.747138,0.173032,0.142188,0.528856,0.128889,0.718404,0.289631,0.106203,0.525481,0.226673,0.166246,0.491191,0.147278
2015-01-05 18:00:00,0.135569,0.159146,0.12065,0.561854,0.619979,0.534016,0.112569,0.593921,0.491259,0.147339,0.45994,0.161244,0.231089,0.18032,0.744775,0.17138,0.139354,0.528219,0.127986,0.718404,0.288462,0.104986,0.518953,0.225036,0.163651,0.489103,0.145861
2015-01-06 00:00:00,0.133759,0.157241,0.119028,0.560527,0.618767,0.532401,0.110886,0.593336,0.489725,0.145576,0.455259,0.159436,0.228317,0.177834,0.743087,0.169744,0.137349,0.527337,0.126974,0.71663,0.286341,0.103606,0.512124,0.223323,0.161093,0.487824,0.144315
2015-01-06 06:00:00,0.131997,0.155304,0.117432,0.559556,0.618421,0.531283,0.109313,0.59249,0.488404,0.143802,0.450403,0.157267,0.225615,0.175481,0.741865,0.167995,0.134952,0.526455,0.125931,0.71663,0.285171,0.102227,0.505229,0.221566,0.159002,0.486917,0.142729
2015-01-06 12:00:00,0.130186,0.153393,0.115731,0.558566,0.617382,0.530256,0.107759,0.591905,0.487191,0.142061,0.445429,0.155459,0.222843,0.173607,0.740338,0.16644,0.133514,0.525769,0.125043,0.714856,0.283782,0.100767,0.498734,0.220336,0.156984,0.485912,0.141152
2015-01-06 18:00:00,0.128509,0.151444,0.114213,0.557695,0.616517,0.529221,0.106298,0.590995,0.485836,0.14042,0.440866,0.153651,0.220212,0.172035,0.738971,0.164804,0.132162,0.525132,0.12437,0.714856,0.282173,0.09955,0.492639,0.219556,0.155759,0.484983,0.139658
2015-01-07 00:00:00,0.126808,0.149557,0.112722,0.556942,0.615824,0.528393,0.105003,0.590475,0.484872,0.138884,0.436156,0.151844,0.217605,0.170596,0.737894,0.16333,0.130637,0.524005,0.123739,0.713082,0.280784,0.098252,0.486577,0.218721,0.154317,0.484283,0.138214
2015-01-07 06:00:00,0.125155,0.147671,0.11123,0.556189,0.614958,0.527639,0.103708,0.589564,0.483766,0.137354,0.43165,0.149675,0.215044,0.169024,0.736801,0.161791,0.128806,0.52332,0.123139,0.713082,0.278883,0.096953,0.480714,0.217941,0.152948,0.483573,0.13683
2015-01-07 12:00:00,0.123466,0.145817,0.109817,0.556526,0.614266,0.527647,0.102339,0.589077,0.483624,0.135791,0.426911,0.147867,0.212507,0.167329,0.737492,0.160334,0.126496,0.522438,0.122457,0.711308,0.277713,0.095818,0.474419,0.216953,0.151254,0.484688,0.13533
2015-01-07 18:00:00,0.121862,0.143987,0.108404,0.557061,0.6134,0.528401,0.101025,0.588134,0.483374,0.134161,0.42226,0.146059,0.210064,0.165567,0.737942,0.158795,0.123924,0.521556,0.121733,0.711308,0.275885,0.094601,0.467224,0.215877,0.149524,0.485485,0.133792
2015-01-08 00:00:00,0.120209,0.142177,0.106913,0.556902,0.612535,0.528691,0.099601,0.587386,0.48266,0.132542,0.417872,0.144613,0.207668,0.163727,0.738006,0.157272,0.121526,0.52087,0.121021,0.709534,0.274203,0.093303,0.460462,0.214778,0.147614,0.485606,0.132322
2015-01-08 06:00:00,0.118605,0.140347,0.105605,0.556665,0.612188,0.528508,0.098306,0.586996,0.481733,0.130978,0.412957,0.142444,0.205366,0.161876,0.737299,0.155847,0.119783,0.52038,0.120336,0.709534,0.272887,0.092167,0.453934,0.213834,0.145956,0.485212,0.130814
2015-01-08 12:00:00,0.116928,0.138581,0.104139,0.555754,0.611842,0.527813,0.096826,0.586086,0.480448,0.129459,0.408393,0.140275,0.202687,0.15998,0.736045,0.154389,0.118301,0.51891,0.119542,0.709534,0.271424,0.091031,0.448071,0.212406,0.144082,0.484119,0.129439
2015-01-08 18:00:00,0.115324,0.136789,0.102779,0.554644,0.61115,0.526703,0.095494,0.585501,0.47895,0.127907,0.404473,0.138829,0.200291,0.157817,0.734598,0.152834,0.116557,0.51891,0.118608,0.709534,0.270547,0.089895,0.442542,0.210649,0.142136,0.483048,0.128108
2015-01-09 00:00:00,0.113744,0.134973,0.101314,0.553456,0.609418,0.525808,0.094162,0.584785,0.477737,0.126376,0.400085,0.136659,0.197754,0.155742,0.733505,0.151344,0.11525,0.517637,0.117638,0.705987,0.268207,0.088597,0.43688,0.208936,0.14019,0.482305,0.126694
2015-01-09 06:00:00,0.112213,0.133332,0.099848,0.552941,0.609072,0.525013,0.092793,0.584135,0.476809,0.12478,0.39558,0.135213,0.195499,0.15369,0.732572,0.149822,0.113157,0.516853,0.11665,0.705987,0.26733,0.087299,0.430951,0.207288,0.138244,0.481562,0.125269
2015-01-09 12:00:00,0.110585,0.131541,0.09854,0.552189,0.608726,0.524351,0.091313,0.58329,0.475667,0.123216,0.391191,0.133767,0.192868,0.151705,0.731447,0.148397,0.111239,0.516167,0.115686,0.705987,0.265867,0.086163,0.424822,0.205619,0.136514,0.481103,0.12381
2015-01-09 18:00:00,0.109005,0.129775,0.097022,0.551872,0.608726,0.523854,0.089981,0.58264,0.475025,0.121564,0.386569,0.131598,0.190472,0.149654,0.730611,0.146842,0.108973,0.515383,0.114674,0.705987,0.26499,0.084865,0.418493,0.203993,0.13428,0.48084,0.122324
2015-01-10 00:00:00,0.107376,0.127933,0.095557,0.551159,0.606302,0.523423,0.088464,0.581925,0.473812,0.119967,0.382123,0.130152,0.187935,0.147557,0.729968,0.145481,0.107578,0.514501,0.113722,0.702439,0.263527,0.083729,0.412164,0.20239,0.132262,0.48025,0.120816
2015-01-10 06:00:00,0.105845,0.126217,0.094196,0.550644,0.606302,0.52281,0.087132,0.581339,0.472884,0.118326,0.377208,0.127983,0.18582,0.145505,0.728939,0.144056,0.105399,0.513815,0.11274,0.702439,0.261187,0.082593,0.405836,0.200764,0.130316,0.479791,0.119336
2015-01-10 12:00:00,0.104278,0.124526,0.092653,0.550287,0.605783,0.52233,0.085597,0.580819,0.472242,0.11674,0.372907,0.126537,0.183307,0.143732,0.728457,0.142549,0.103742,0.512836,0.111943,0.702439,0.26031,0.081214,0.399474,0.199732,0.128514,0.479583,0.117867
2015-01-10 18:00:00,0.102734,0.122823,0.09124,0.55005,0.605263,0.522081,0.08432,0.579941,0.471457,0.115221,0.368461,0.124729,0.181005,0.142227,0.728006,0.141237,0.102217,0.51215,0.111346,0.700665,0.25914,0.080078,0.393678,0.199073,0.127216,0.479332,0.11648
2015-01-11 00:00:00,0.101276,0.121189,0.089853,0.549653,0.604398,0.521733,0.083062,0.579389,0.470565,0.113763,0.36416,0.122921,0.178655,0.140833,0.727251,0.139845,0.100691,0.511268,0.110788,0.700665,0.257531,0.078861,0.387882,0.198348,0.125919,0.479081,0.115127
2015-01-11 06:00:00,0.099769,0.119498,0.088545,0.549099,0.604051,0.52122,0.081823,0.578544,0.469709,0.112344,0.360152,0.121475,0.176424,0.139372,0.726576,0.138468,0.098817,0.510778,0.11023,0.698891,0.256362,0.077806,0.38222,0.197546,0.124477,0.4786,0.113826
2015-01-11 12:00:00,0.098116,0.117846,0.08721,0.548128,0.602839,0.520706,0.080639,0.577991,0.468282,0.110614,0.355267,0.119667,0.17398,0.137733,0.725691,0.136702,0.093063,0.509896,0.109267,0.698891,0.254753,0.07667,0.373493,0.196108,0.123,0.477955,0.11202
2015-01-11 18:00:00,0.096245,0.11606,0.085902,0.547098,0.602493,0.519944,0.079474,0.577243,0.466997,0.108618,0.349328,0.11786,0.171326,0.13616,0.724871,0.134953,0.087222,0.509014,0.108142,0.698891,0.253583,0.075616,0.361868,0.194427,0.121594,0.477168,0.110001
2015-01-12 00:00:00,0.094349,0.114244,0.08462,0.546069,0.601281,0.519215,0.078216,0.57656,0.465677,0.106689,0.343858,0.116414,0.168671,0.134532,0.723826,0.13335,0.083037,0.508132,0.107178,0.697118,0.251974,0.07448,0.351309,0.193098,0.120081,0.476425,0.107998
2015-01-12 06:00:00,0.092563,0.112383,0.083338,0.545316,0.600935,0.518396,0.077032,0.575845,0.4645,0.104909,0.338563,0.114606,0.166017,0.13296,0.72283,0.131616,0.079899,0.507496,0.106336,0.697118,0.250512,0.073425,0.342382,0.191989,0.118459,0.475703,0.106087
2015-01-12 12:00:00,0.090995,0.110591,0.082056,0.544702,0.599723,0.517725,0.075737,0.57513,0.463572,0.103379,0.33397,0.11316,0.163503,0.131131,0.721929,0.130288,0.078984,0.506369,0.105651,0.695344,0.249123,0.072289,0.336187,0.190902,0.116729,0.475058,0.104604
2015-01-12 18:00:00,0.089573,0.108812,0.0808,0.544246,0.599377,0.517004,0.074497,0.574415,0.462644,0.102104,0.330137,0.111352,0.161201,0.129068,0.720981,0.128944,0.078809,0.505928,0.10492,0.695344,0.247953,0.071234,0.332256,0.189551,0.114675,0.47449,0.103334
2015-01-13 00:00:00,0.0882,0.107166,0.079491,0.543692,0.598857,0.516433,0.07311,0.574025,0.46186,0.100795,0.326305,0.109906,0.158993,0.127027,0.720161,0.127745,0.078591,0.505291,0.104087,0.69357,0.246783,0.070099,0.328459,0.188046,0.112549,0.473976,0.102118
2015-01-13 06:00:00,0.086827,0.105607,0.078105,0.543098,0.597819,0.515844,0.071778,0.573114,0.460932,0.099453,0.322326,0.108098,0.156878,0.124975,0.719293,0.126547,0.077807,0.504164,0.103226,0.69357,0.245174,0.068963,0.324196,0.186542,0.110603,0.47343,0.100931
2015-01-13 12:00:00,0.085515,0.104024,0.076822,0.542365,0.597472,0.515273,0.070409,0.572594,0.459969,0.098145,0.318552,0.106652,0.154929,0.123258,0.718473,0.125316,0.077022,0.503723,0.102508,0.691796,0.244223,0.067827,0.320032,0.185487,0.108837,0.472905,0.09984
2015-01-13 18:00:00,0.084227,0.102516,0.075436,0.541672,0.596434,0.514602,0.069225,0.571717,0.45897,0.096886,0.314954,0.104845,0.152979,0.121831,0.717572,0.124214,0.076455,0.502841,0.101956,0.691796,0.242615,0.066691,0.316168,0.18473,0.107575,0.472293,0.098763
2015-01-14 00:00:00,0.082951,0.100996,0.074154,0.540978,0.595914,0.513981,0.067985,0.571164,0.458078,0.095639,0.311444,0.103398,0.151029,0.120359,0.71672,0.123016,0.075366,0.50196,0.101432,0.690022,0.241445,0.065555,0.311971,0.184016,0.106278,0.471681,0.097705
2015-01-14 06:00:00,0.081675,0.099583,0.07295,0.540345,0.595048,0.51331,0.066912,0.570416,0.457328,0.094369,0.307816,0.101952,0.149056,0.118931,0.71582,0.121914,0.074232,0.501078,0.100889,0.690022,0.240056,0.064582,0.307408,0.18317,0.104908,0.471091,0.096619
2015-01-14 12:00:00,0.080447,0.098101,0.071694,0.540147,0.594356,0.512921,0.065765,0.569766,0.45665,0.093227,0.304364,0.100145,0.147153,0.117638,0.715193,0.120797,0.074189,0.500441,0.100513,0.688248,0.239178,0.063527,0.303711,0.182764,0.103503,0.471113,0.095644
2015-01-14 18:00:00,0.079281,0.096688,0.070517,0.540048,0.59349,0.512821,0.064637,0.569018,0.456187,0.092163,0.301322,0.098698,0.14532,0.116344,0.714743,0.119793,0.074232,0.499755,0.100192,0.688248,0.237789,0.062472,0.30058,0.182401,0.102314,0.471113,0.09473
2015-01-15 00:00:00,0.078065,0.095293,0.069418,0.539711,0.592798,0.512631,0.063601,0.568336,0.455509,0.091115,0.298191,0.097252,0.143535,0.115006,0.714244,0.118837,0.073796,0.498873,0.099837,0.688248,0.236619,0.06158,0.297249,0.181874,0.100944,0.470851,0.09383
2015-01-15 06:00:00,0.076972,0.09388,0.06824,0.539196,0.592278,0.512258,0.062454,0.567685,0.454831,0.090028,0.295178,0.095445,0.141891,0.113523,0.713505,0.117784,0.073143,0.497746,0.099434,0.688248,0.235156,0.060525,0.293518,0.181281,0.099611,0.470479,0.092954
2015-01-15 12:00:00,0.075805,0.092543,0.067141,0.537651,0.591759,0.511148,0.061381,0.56684,0.453332,0.088819,0.291785,0.093999,0.140105,0.111738,0.711415,0.116618,0.071225,0.497648,0.098664,0.684701,0.234279,0.059551,0.289454,0.179721,0.097881,0.468446,0.091894
2015-01-15 18:00:00,0.074444,0.091206,0.065885,0.536067,0.590893,0.50931,0.060234,0.566385,0.452048,0.087433,0.287982,0.092552,0.138179,0.109508,0.709357,0.115517,0.069568,0.496571,0.097603,0.684701,0.232378,0.058578,0.284192,0.177591,0.096007,0.46685,0.090662
2015-01-16 00:00:00,0.073302,0.089818,0.064786,0.534957,0.590028,0.507935,0.058976,0.565605,0.450193,0.086058,0.283827,0.091106,0.136581,0.107501,0.708071,0.114351,0.067476,0.496179,0.096555,0.684701,0.2315,0.057604,0.278929,0.175768,0.093773,0.465604,0.089381
2015-01-16 06:00:00,0.071916,0.088468,0.06353,0.533967,0.589162,0.506974,0.057903,0.56515,0.449194,0.084672,0.279966,0.08966,0.134373,0.10556,0.706688,0.113087,0.06582,0.495395,0.095542,0.684701,0.230038,0.056468,0.273599,0.174032,0.092331,0.464839,0.088071
2015-01-16 12:00:00,0.07075,0.087029,0.062431,0.534284,0.588643,0.506692,0.056682,0.564239,0.449265,0.083397,0.276104,0.088214,0.132541,0.104066,0.706945,0.111953,0.065035,0.494219,0.094857,0.681153,0.229599,0.055657,0.268936,0.173132,0.090529,0.465539,0.086895
2015-01-16 18:00:00,0.069462,0.085591,0.061175,0.534561,0.587777,0.507222,0.055609,0.563849,0.44898,0.082233,0.272535,0.086768,0.130568,0.102795,0.70717,0.110787,0.063814,0.493827,0.094378,0.681153,0.227844,0.054521,0.264673,0.172671,0.08952,0.466151,0.085818
2015-01-17 00:00:00,0.068198,0.084292,0.060076,0.534442,0.587604,0.507272,0.054573,0.563004,0.44848,0.081068,0.269259,0.085322,0.128688,0.101524,0.706913,0.109686,0.062856,0.492651,0.093912,0.681153,0.226382,0.053548,0.260742,0.172099,0.088511,0.466085,0.084779
2015-01-17 06:00:00,0.066983,0.082891,0.05882,0.534007,0.586219,0.507156,0.053389,0.562289,0.447552,0.079904,0.266158,0.083876,0.126762,0.100297,0.706495,0.108746,0.061548,0.492063,0.093457,0.681153,0.225505,0.052574,0.256812,0.171375,0.087141,0.465845,0.083796
2015-01-17 12:00:00,0.06584,0.081554,0.057721,0.532145,0.585873,0.50598,0.052316,0.561704,0.445697,0.078684,0.262589,0.08243,0.125023,0.098624,0.704405,0.107451,0.059891,0.491868,0.092766,0.677605,0.224481,0.0516,0.252148,0.169969,0.0857,0.46355,0.082735
2015-01-17 18:00:00,0.064504,0.080116,0.056623,0.530046,0.585526,0.503843,0.051206,0.561053,0.444127,0.077376,0.258903,0.080983,0.123097,0.096461,0.702154,0.106155,0.057102,0.490692,0.091784,0.677605,0.222726,0.050627,0.246286,0.168014,0.083249,0.461407,0.081564
2015-01-18 00:00:00,0.06324,0.078715,0.055367,0.528936,0.584488,0.502153,0.049874,0.560338,0.442843,0.075957,0.25545,0.079537,0.121218,0.094119,0.700418,0.105086,0.055358,0.48981,0.090687,0.677605,0.221264,0.049653,0.241023,0.165905,0.080871,0.460118,0.08031
2015-01-18 06:00:00,0.061927,0.077378,0.054268,0.527986,0.583102,0.501077,0.048542,0.559753,0.44163,0.074504,0.251238,0.078091,0.119245,0.091866,0.699164,0.103822,0.053353,0.489418,0.089596,0.677605,0.220825,0.04868,0.235028,0.163884,0.078492,0.459156,0.078963
2015-01-18 12:00:00,0.060591,0.075977,0.053012,0.527907,0.582756,0.500679,0.047211,0.558843,0.441059,0.07314,0.24761,0.076645,0.117177,0.090037,0.698907,0.102559,0.052133,0.488438,0.088644,0.677605,0.219362,0.047706,0.229632,0.162479,0.076546,0.45968,0.077659
2015-01-18 18:00:00,0.0594,0.074489,0.051703,0.528263,0.58241,0.501044,0.04599,0.558192,0.440916,0.071754,0.243632,0.075199,0.115298,0.088655,0.698875,0.101458,0.051174,0.487458,0.087935,0.674058,0.218924,0.04657,0.225035,0.1616,0.075465,0.460161,0.076405
2015-01-19 00:00:00,0.058136,0.073139,0.050447,0.528065,0.581371,0.50106,0.044954,0.557802,0.440203,0.07049,0.23977,0.073753,0.113372,0.087473,0.69865,0.100259,0.049866,0.48687,0.087328,0.674058,0.216584,0.045434,0.219772,0.160831,0.074456,0.460052,0.075195
2015-01-19 06:00:00,0.056921,0.0717,0.049348,0.527708,0.581371,0.500878,0.043955,0.557022,0.43956,0.069248,0.236025,0.072307,0.111398,0.086357,0.698232,0.099158,0.048558,0.486283,0.086771,0.674058,0.215706,0.044623,0.215575,0.16004,0.073591,0.459812,0.074041
2015-01-19 12:00:00,0.05573,0.070413,0.048302,0.527392,0.579813,0.500563,0.042956,0.556047,0.438561,0.068139,0.232515,0.07086,0.10966,0.085309,0.697717,0.098154,0.048471,0.485891,0.08634,0.674058,0.215268,0.043649,0.211045,0.159667,0.072582,0.459615,0.072997
2015-01-19 18:00:00,0.054612,0.069114,0.047203,0.526956,0.57964,0.500331,0.042142,0.555917,0.438133,0.067064,0.229648,0.069414,0.107968,0.084395,0.697331,0.097182,0.047163,0.484911,0.086055,0.67051,0.213805,0.042676,0.207248,0.159491,0.071789,0.459571,0.07203
2015-01-20 00:00:00,0.053518,0.067852,0.046156,0.52652,0.57912,0.49995,0.041143,0.555267,0.437491,0.066055,0.22643,0.068691,0.106183,0.083347,0.69672,0.09608,0.046204,0.483931,0.085819,0.67051,0.212489,0.041864,0.203517,0.159294,0.07078,0.45909,0.071069
2015-01-20 06:00:00,0.052376,0.066553,0.045267,0.526243,0.578255,0.499536,0.040403,0.554486,0.43692,0.065046,0.223563,0.067245,0.104633,0.082432,0.696109,0.095173,0.04542,0.483637,0.08554,0.67051,0.211027,0.041053,0.199387,0.158986,0.069987,0.458631,0.070207
2015-01-20 12:00:00,0.051233,0.065266,0.04422,0.525371,0.577216,0.499039,0.039404,0.553706,0.435993,0.063981,0.220404,0.065799,0.102988,0.081139,0.695177,0.094137,0.043502,0.482461,0.085055,0.67051,0.210588,0.040242,0.19519,0.158107,0.06869,0.458107,0.069213
2015-01-20 18:00:00,0.05014,0.064017,0.04333,0.524817,0.576697,0.49841,0.038553,0.553056,0.434851,0.062872,0.217595,0.064353,0.10125,0.079667,0.694148,0.0931,0.041933,0.481873,0.084382,0.67051,0.20971,0.03943,0.19046,0.156768,0.067032,0.457604,0.068219
2015-01-21 00:00:00,0.049022,0.062818,0.042362,0.523985,0.576091,0.497813,0.037591,0.552341,0.434137,0.061758,0.214143,0.062907,0.099652,0.078061,0.693344,0.09208,0.04032,0.481041,0.083664,0.668736,0.208029,0.038619,0.185697,0.155505,0.065626,0.457068,0.067153
2015-01-21 06:00:00,0.047867,0.061563,0.041394,0.523371,0.575225,0.497234,0.036666,0.551821,0.433245,0.060632,0.210867,0.061822,0.097867,0.076578,0.692572,0.091027,0.038707,0.480306,0.08293,0.666962,0.207078,0.037808,0.1812,0.154231,0.064149,0.456434,0.066087
2015-01-21 12:00:00,0.046749,0.06032,0.040426,0.522361,0.574965,0.496298,0.035722,0.550975,0.432211,0.059507,0.207532,0.060376,0.096199,0.075139,0.691383,0.089958,0.037269,0.479816,0.082303,0.666962,0.205981,0.036915,0.176904,0.153374,0.062743,0.455101,0.065023
2015-01-21 18:00:00,0.045631,0.059115,0.039458,0.521291,0.573667,0.495047,0.034742,0.550423,0.430962,0.05842,0.204284,0.059291,0.094437,0.073901,0.689984,0.088937,0.035525,0.47913,0.081788,0.665188,0.205031,0.036104,0.172307,0.15266,0.06159,0.453899,0.063993
2015-01-22 00:00:00,0.044489,0.057847,0.03849,0.5204,0.57358,0.494012,0.033928,0.549675,0.429927,0.057339,0.201037,0.057845,0.092793,0.072675,0.688923,0.087804,0.033912,0.478297,0.081297,0.665188,0.203641,0.035293,0.16781,0.151957,0.060581,0.45309,0.062982
2015-01-22 06:00:00,0.043383,0.056617,0.037626,0.519608,0.572282,0.493266,0.03304,0.549122,0.428928,0.056286,0.197878,0.056761,0.091101,0.071537,0.687958,0.086783,0.032517,0.477562,0.080797,0.663415,0.202691,0.034562,0.163347,0.151232,0.059464,0.452456,0.061991
2015-01-22 12:00:00,0.042241,0.055393,0.036658,0.519568,0.572022,0.492894,0.032244,0.548407,0.428571,0.055265,0.194952,0.055315,0.089292,0.070511,0.687476,0.08573,0.031428,0.476925,0.080427,0.663415,0.20174,0.033751,0.159283,0.150793,0.058599,0.452773,0.061063
2015-01-22 18:00:00,0.041171,0.054163,0.035795,0.519588,0.570983,0.493068,0.031468,0.547854,0.428286,0.054328,0.192261,0.05423,0.087765,0.06963,0.687299,0.084759,0.030818,0.47619,0.080151,0.661641,0.200643,0.033021,0.155519,0.150584,0.057734,0.452948,0.060176
2015-01-23 00:00:00,0.040114,0.052914,0.034931,0.519311,0.570464,0.492968,0.030691,0.547074,0.427501,0.053419,0.189306,0.052784,0.086051,0.06866,0.686833,0.083819,0.029859,0.475358,0.079866,0.661641,0.199693,0.03221,0.151722,0.150255,0.056869,0.452784,0.059317
2015-01-23 06:00:00,0.039069,0.051734,0.034068,0.518915,0.570204,0.492653,0.029914,0.546521,0.42693,0.052499,0.186702,0.051699,0.08443,0.067679,0.686238,0.082847,0.028856,0.474917,0.079569,0.661641,0.198304,0.031479,0.148125,0.149914,0.05586,0.452412,0.058478
2015-01-23 12:00:00,0.038036,0.05058,0.03323,0.518419,0.568906,0.492289,0.029137,0.545969,0.426038,0.051634,0.184099,0.050615,0.082926,0.066697,0.685675,0.081989,0.028071,0.474084,0.079257,0.659867,0.197572,0.030749,0.144794,0.149442,0.054851,0.452073,0.057668
2015-01-23 18:00:00,0.037064,0.049426,0.032445,0.517905,0.568819,0.491842,0.028378,0.545254,0.425467,0.050736,0.181524,0.04953,0.081423,0.065627,0.684871,0.081098,0.027461,0.473594,0.078908,0.659867,0.196476,0.0301,0.14133,0.148948,0.05377,0.451745,0.056845
2015-01-24 00:00:00,0.036116,0.048278,0.031608,0.517291,0.567694,0.491361,0.027675,0.544538,0.424789,0.049854,0.178804,0.048084,0.079919,0.064545,0.684228,0.080159,0.026328,0.472467,0.078539,0.658093,0.195525,0.02937,0.137799,0.148377,0.052797,0.451221,0.056044
