,UA.CK,UA.CH,UA.CV,UA.KR,UA.DP,UA.DT,UA.IF,UA.KK,UA.KS,UA.KM,UA.KV,UA.KC,UA.KH,UA.LV,UA.LH,UA.MY,UA.OD,UA.PL,UA.RV,UA.SC,UA.SM,UA.TP,UA.VI,UA.VO,UA.ZK,UA.ZP,UA.ZT
2015-01-01 00:00:00,0.374231,0.407136,0.265,0.4144,0.17275,0.150643,0.272286,0.30985,0.196,0.32975,0.420706,0.46,0.258706,0.363267,0.2255,0.141714,0.226235,0.319333,0.344846,0.559,0.407154,0.3254,0.273882,0.352231,0.116571,0.154056,0.420056
2015-01-01 01:00:00,0.377769,0.375227,0.27475,0.397667,0.192938,0.152214,0.292286,0.31565,0.164429,0.319583,0.408176,0.436,0.273941,0.359467,0.236688,0.151571,0.229059,0.328333,0.322769,0.539,0.378231,0.3255,0.286529,0.342,0.119143,0.134389,0.404444
2015-01-01 02:00:00,0.379769,0.340136,0.303,0.372267,0.220063,0.157429,0.304571,0.3229,0.137786,0.304583,0.390529,0.405,0.282353,0.359533,0.249563,0.161643,0.229176,0.330667,0.319385,0.529,0.368077,0.3284,0.288059,0.338923,0.118857,0.1205,0.355222
2015-01-01 03:00:00,0.371769,0.315273,0.33925,0.338267,0.246875,0.171286,0.319143,0.321,0.124857,0.3055,0.361176,0.359,0.292471,0.3462,0.260688,0.170857,0.232,0.327611,0.313923,0.502,0.346462,0.331,0.294588,0.325846,0.119857,0.111611,0.334333
2015-01-01 04:00:00,0.345154,0.301,0.34825,0.294467,0.268625,0.187857,0.311286,0.3072,0.116143,0.322333,0.319824,0.309,0.296118,0.3398,0.27225,0.184786,0.237529,0.315778,0.310385,0.46,0.325077,0.3455,0.290529,0.330154,0.120571,0.111222,0.323833
2015-01-01 05:00:00,0.311385,0.302273,0.35975,0.249733,0.2815,0.206786,0.31,0.30785,0.118143,0.319333,0.303529,0.302,0.286529,0.347733,0.286375,0.198643,0.247529,0.312722,0.302692,0.405,0.310077,0.3587,0.279,0.312231,0.117857,0.116333,0.317278
2015-01-01 06:00:00,0.277308,0.285318,0.353,0.205733,0.273,0.219071,0.313857,0.29805,0.128,0.325917,0.285765,0.302,0.266235,0.3706,0.29375,0.210143,0.252824,0.286389,0.305,0.359,0.291231,0.3575,0.269294,0.354,0.114571,0.122944,0.310111
2015-01-01 07:00:00,0.243769,0.250818,0.3125,0.183067,0.245625,0.214,0.302571,0.29205,0.143071,0.34,0.266941,0.267,0.222765,0.399133,0.300938,0.192214,0.220471,0.2415,0.307231,0.309,0.264308,0.3437,0.285,0.36,0.115429,0.126889,0.306333
2015-01-01 08:00:00,0.219231,0.221364,0.30725,0.1778,0.211625,0.224071,0.304429,0.28845,0.138857,0.393083,0.245941,0.253,0.195235,0.3786,0.318875,0.162071,0.180647,0.228,0.310077,0.285,0.253615,0.3842,0.326118,0.323385,0.118286,0.1405,0.293944
2015-01-01 09:00:00,0.238923,0.220545,0.325,0.1828,0.211625,0.268286,0.320286,0.2714,0.156714,0.393583,0.259941,0.253,0.224647,0.3846,0.333188,0.171286,0.193118,0.222611,0.327538,0.276,0.242385,0.425,0.319471,0.307154,0.127143,0.172611,0.2965
2015-01-01 10:00:00,0.222769,0.211909,0.3755,0.183867,0.217875,0.289214,0.355,0.26635,0.185143,0.387833,0.253765,0.267,0.212471,0.404867,0.32125,0.183,0.197353,0.217944,0.352,0.267,0.235846,0.4465,0.314294,0.322154,0.136857,0.206389,0.3005
2015-01-01 11:00:00,0.213769,0.211864,0.3985,0.167933,0.212375,0.283214,0.368,0.2512,0.187214,0.388583,0.248941,0.253,0.200471,0.420467,0.298375,0.185643,0.201176,0.214333,0.358154,0.224,0.223077,0.4545,0.301765,0.325923,0.146714,0.218389,0.299833
2015-01-01 12:00:00,0.202615,0.236136,0.38925,0.147733,0.215438,0.267,0.386143,0.2395,0.192643,0.387667,0.238412,0.253,0.195412,0.4018,0.282,0.188643,0.204294,0.213111,0.365538,0.211,0.206462,0.4783,0.288235,0.338462,0.152857,0.224778,0.307167
2015-01-01 13:00:00,0.234846,0.262545,0.3965,0.144533,0.227188,0.263929,0.401143,0.2632,0.2065,0.409333,0.276,0.285,0.211412,0.398467,0.287938,0.200857,0.214529,0.249056,0.371462,0.211,0.226692,0.4977,0.267588,0.358538,0.154571,0.225111,0.323778
2015-01-01 14:00:00,0.277615,0.274818,0.43225,0.1412,0.256625,0.277143,0.383429,0.29285,0.234643,0.445167,0.318471,0.35,0.244706,0.414467,0.2995,0.220357,0.260706,0.276222,0.378462,0.202,0.258846,0.5159,0.301941,0.385538,0.152857,0.249278,0.362833
2015-01-01 15:00:00,0.293077,0.265727,0.452,0.141,0.277875,0.284643,0.393143,0.30765,0.252143,0.46625,0.341529,0.38,0.273176,0.416533,0.305188,0.241429,0.292588,0.283444,0.379923,0.183,0.253538,0.4967,0.351294,0.411385,0.149429,0.272833,0.394167
2015-01-01 16:00:00,0.296846,0.268136,0.41825,0.148533,0.287375,0.293286,0.393571,0.30675,0.252429,0.45975,0.337412,0.35,0.286059,0.4322,0.304938,0.250214,0.304706,0.282333,0.382615,0.183,0.247231,0.5033,0.381,0.428231,0.144429,0.268833,0.382
2015-01-01 17:00:00,0.291846,0.273364,0.4955,0.151733,0.284313,0.294143,0.421,0.2959,0.2405,0.44625,0.314824,0.309,0.280235,0.444133,0.292875,0.242214,0.308824,0.281667,0.404385,0.162,0.255154,0.4829,0.376588,0.440923,0.147571,0.261389,0.363889
2015-01-01 18:00:00,0.284231,0.286773,0.53825,0.152067,0.278125,0.286714,0.444,0.28355,0.226357,0.4605,0.319941,0.323,0.269765,0.444067,0.288063,0.225571,0.301588,0.278889,0.446231,0.157,0.258385,0.5108,0.371059,0.433308,0.139857,0.247611,0.384222
2015-01-01 19:00:00,0.286923,0.307727,0.52875,0.148733,0.265875,0.269143,0.45,0.27505,0.215071,0.463583,0.341529,0.359,0.265882,0.440867,0.270938,0.214214,0.290706,0.2765,0.433,0.133,0.263308,0.5451,0.361765,0.407,0.136,0.2325,0.416167
2015-01-01 20:00:00,0.298923,0.323636,0.469,0.143733,0.265875,0.252357,0.423286,0.2694,0.200429,0.46425,0.360059,0.38,0.268235,0.435867,0.253938,0.213071,0.284529,0.276222,0.414,0.116,0.271077,0.5352,0.348059,0.397692,0.136,0.212444,0.414667
2015-01-01 21:00:00,0.322077,0.341591,0.453,0.1532,0.270813,0.242571,0.398857,0.2604,0.198357,0.48725,0.374824,0.38,0.273941,0.443733,0.257,0.211643,0.279176,0.281111,0.427308,0.116,0.284615,0.5447,0.360412,0.411154,0.141429,0.202722,0.436333
2015-01-01 22:00:00,0.351615,0.357727,0.48275,0.1772,0.277938,0.242143,0.407143,0.2476,0.205,0.512917,0.397294,0.38,0.281941,0.466733,0.251938,0.212071,0.269353,0.295167,0.458,0.133,0.294308,0.5503,0.406059,0.444,0.162,0.204167,0.459167
2015-01-01 23:00:00,0.368846,0.373773,0.5065,0.204933,0.280063,0.243643,0.410429,0.2459,0.213071,0.521417,0.428059,0.405,0.292706,0.4768,0.249438,0.211429,0.264706,0.309667,0.458308,0.169,0.306231,0.5464,0.436353,0.456615,0.173429,0.208556,0.482444
2015-01-02 00:00:00,0.390077,0.393,0.52075,0.231733,0.281313,0.253929,0.401714,0.26635,0.228714,0.52825,0.464118,0.46,0.301235,0.4804,0.2535,0.216571,0.269824,0.318167,0.455846,0.202,0.324154,0.5445,0.480118,0.451385,0.178571,0.222778,0.489333
2015-01-02 01:00:00,0.402538,0.403091,0.4975,0.2492,0.279625,0.258286,0.393571,0.26915,0.237786,0.507,0.491235,0.529,0.316235,0.477867,0.263875,0.229571,0.284176,0.330444,0.454615,0.224,0.343077,0.5177,0.492059,0.461538,0.177429,0.234278,0.474
2015-01-02 02:00:00,0.409308,0.417818,0.48125,0.255667,0.287188,0.273357,0.407429,0.2791,0.243286,0.492,0.480765,0.508,0.326824,0.4744,0.273438,0.240714,0.299353,0.333278,0.471385,0.232,0.355538,0.5041,0.481235,0.484692,0.190286,0.249833,0.459667
2015-01-02 03:00:00,0.420615,0.408045,0.43925,0.2588,0.293313,0.278643,0.419143,0.30005,0.242929,0.483583,0.462588,0.46,0.327647,0.469267,0.274813,0.251214,0.319529,0.3345,0.485,0.253,0.386308,0.4923,0.462706,0.488308,0.204429,0.261278,0.479722
2015-01-02 04:00:00,0.413077,0.404364,0.428,0.250333,0.2875,0.275643,0.445429,0.30905,0.2395,0.478833,0.420588,0.38,0.326882,0.476,0.282188,0.256857,0.326176,0.340722,0.498308,0.267,0.403154,0.4905,0.445588,0.475231,0.215286,0.262278,0.447167
2015-01-02 05:00:00,0.392692,0.399045,0.42525,0.24,0.291188,0.299429,0.457857,0.31855,0.228071,0.455917,0.406294,0.388,0.327471,0.498733,0.297813,0.257143,0.326176,0.355,0.493692,0.253,0.388154,0.4746,0.427059,0.467385,0.227429,0.257833,0.432611
2015-01-02 06:00:00,0.351538,0.392773,0.4095,0.221467,0.281438,0.315214,0.474429,0.3134,0.203071,0.436167,0.385588,0.405,0.304588,0.5226,0.33125,0.241286,0.308412,0.329222,0.465769,0.253,0.368462,0.4774,0.392059,0.456769,0.243571,0.236,0.429667
2015-01-02 07:00:00,0.298923,0.386909,0.35925,0.2034,0.246875,0.296786,0.463286,0.29445,0.179071,0.40075,0.357647,0.38,0.276824,0.530933,0.320125,0.217143,0.293,0.285167,0.483231,0.253,0.318,0.4648,0.363,0.455769,0.262143,0.214833,0.423944
2015-01-02 08:00:00,0.287385,0.402,0.33225,0.2202,0.244375,0.269,0.458143,0.294,0.168857,0.49425,0.349,0.35,0.275412,0.565,0.292125,0.209429,0.288824,0.277833,0.486769,0.267,0.308,0.4977,0.395,0.467846,0.277143,0.204722,0.433444
2015-01-02 09:00:00,0.276077,0.407318,0.3225,0.255333,0.248438,0.265929,0.530429,0.31575,0.181,0.51975,0.332118,0.323,0.242647,0.628733,0.285313,0.202643,0.268353,0.288833,0.532308,0.285,0.343692,0.565,0.394353,0.513769,0.299714,0.212556,0.453667
2015-01-02 10:00:00,0.270692,0.401773,0.36725,0.2686,0.240625,0.285643,0.574571,0.3184,0.190857,0.525083,0.348588,0.359,0.222235,0.6418,0.300563,0.189929,0.245824,0.294167,0.573308,0.309,0.373308,0.5554,0.393059,0.555769,0.334143,0.226611,0.482222
2015-01-02 11:00:00,0.270692,0.393682,0.3805,0.268533,0.246813,0.302643,0.575857,0.30015,0.202714,0.515083,0.349824,0.359,0.219294,0.675667,0.316,0.192,0.232824,0.286111,0.596231,0.323,0.397769,0.539,0.387882,0.585308,0.353571,0.242444,0.481611
2015-01-02 12:00:00,0.274462,0.380364,0.3615,0.259067,0.260625,0.308929,0.575571,0.31055,0.217714,0.4815,0.363471,0.388,0.227529,0.702467,0.336438,0.203857,0.230412,0.292444,0.627462,0.323,0.396,0.5159,0.371353,0.630231,0.364143,0.256889,0.514333
2015-01-02 13:00:00,0.330385,0.390364,0.368,0.281067,0.297125,0.347857,0.590571,0.3451,0.2575,0.481167,0.408294,0.388,0.264588,0.7198,0.383688,0.241714,0.260235,0.343,0.675077,0.323,0.393692,0.5425,0.384765,0.677077,0.367571,0.278778,0.557889
2015-01-02 14:00:00,0.387846,0.431318,0.415,0.3082,0.340938,0.379071,0.634857,0.3696,0.302429,0.506917,0.445824,0.436,0.326882,0.747467,0.402813,0.294214,0.306941,0.387389,0.740385,0.323,0.406154,0.5863,0.394118,0.725846,0.368429,0.313111,0.604778
2015-01-02 15:00:00,0.429385,0.469909,0.48025,0.320467,0.369375,0.389214,0.663429,0.3943,0.328,0.543,0.474529,0.464,0.377647,0.762133,0.40775,0.336214,0.360294,0.415444,0.778692,0.35,0.446231,0.6077,0.415176,0.774769,0.356571,0.334889,0.647167
2015-01-02 16:00:00,0.448,0.514682,0.52675,0.328,0.391063,0.401643,0.698714,0.42475,0.347071,0.58125,0.505765,0.502,0.406941,0.765933,0.415875,0.360714,0.396824,0.436056,0.801923,0.359,0.468615,0.6619,0.437235,0.791077,0.358714,0.348611,0.708778
2015-01-02 17:00:00,0.461231,0.554182,0.55725,0.3308,0.415625,0.4265,0.702429,0.46595,0.356929,0.627417,0.540647,0.539,0.421588,0.771467,0.439125,0.372429,0.400471,0.446444,0.814538,0.359,0.497769,0.7038,0.458882,0.804538,0.355714,0.362333,0.746944
2015-01-02 18:00:00,0.478923,0.575364,0.58425,0.334933,0.43075,0.448429,0.696286,0.4695,0.363571,0.681583,0.559647,0.559,0.437941,0.7504,0.455,0.383143,0.393118,0.435833,0.776077,0.359,0.520462,0.7504,0.484353,0.780923,0.339857,0.373056,0.740944
2015-01-02 19:00:00,0.494231,0.587364,0.6125,0.351,0.437188,0.467,0.687429,0.49285,0.375,0.71925,0.560059,0.559,0.445235,0.751733,0.46625,0.3845,0.380412,0.439889,0.770769,0.38,0.550462,0.7826,0.496941,0.788538,0.328,0.395389,0.724056
2015-01-02 20:00:00,0.508,0.594045,0.64025,0.384933,0.436125,0.476857,0.681,0.4603,0.391357,0.726667,0.552882,0.539,0.445471,0.731467,0.47275,0.383929,0.374529,0.455,0.775308,0.428,0.571692,0.784,0.523765,0.794231,0.301714,0.399278,0.713778
2015-01-02 21:00:00,0.520231,0.569318,0.68825,0.412467,0.423188,0.502786,0.668143,0.44805,0.399,0.7455,0.544882,0.529,0.446176,0.699667,0.496813,0.368929,0.365412,0.468167,0.780923,0.46,0.590231,0.7773,0.592824,0.795846,0.266,0.404111,0.718111
2015-01-02 22:00:00,0.526769,0.551955,0.71025,0.4266,0.412375,0.515429,0.626429,0.449,0.426643,0.744167,0.543294,0.529,0.458471,0.676133,0.50775,0.377286,0.374765,0.477,0.781615,0.464,0.589615,0.751,0.660529,0.791538,0.225857,0.411,0.724111
2015-01-02 23:00:00,0.525077,0.562682,0.687,0.442267,0.413813,0.511714,0.575429,0.4544,0.451214,0.725667,0.558235,0.529,0.466588,0.665467,0.525063,0.387429,0.388294,0.483222,0.786077,0.464,0.568615,0.723,0.642588,0.790077,0.206286,0.420833,0.735
2015-01-03 00:00:00,0.515692,0.604636,0.6305,0.4636,0.424,0.502357,0.579286,0.4676,0.461214,0.714583,0.558706,0.529,0.475412,0.674133,0.533,0.404571,0.422118,0.4925,0.793,0.464,0.556462,0.7117,0.599059,0.788,0.203,0.430333,0.733056
2015-01-03 01:00:00,0.517462,0.636545,0.6085,0.478867,0.432625,0.506143,0.578857,0.4734,0.454571,0.73875,0.558706,0.539,0.471,0.683267,0.538625,0.416714,0.494,0.496556,0.790615,0.488,0.547,0.7467,0.580353,0.801,0.186714,0.443278,0.739333
2015-01-03 02:00:00,0.527615,0.657,0.6255,0.4796,0.438438,0.5175,0.571143,0.4698,0.443929,0.753917,0.601647,0.616,0.460529,0.700133,0.544813,0.426786,0.517647,0.488222,0.799846,0.488,0.538615,0.7513,0.596529,0.820538,0.181714,0.452667,0.750722
2015-01-03 03:00:00,0.536385,0.681182,0.626,0.4862,0.423875,0.514,0.584,0.458,0.423571,0.756333,0.642588,0.704,0.462882,0.728933,0.544063,0.438071,0.488765,0.479833,0.802385,0.502,0.551,0.7672,0.614588,0.827538,0.193286,0.441111,0.747389
2015-01-03 04:00:00,0.573538,0.682818,0.642,0.4734,0.40425,0.503429,0.61,0.442,0.402571,0.7525,0.691,0.721,0.470176,0.751733,0.5345,0.416643,0.439882,0.476556,0.805385,0.529,0.586923,0.7985,0.632,0.827538,0.222714,0.432389,0.745611
2015-01-03 05:00:00,0.605385,0.675636,0.6875,0.455467,0.390313,0.488429,0.629286,0.4396,0.380357,0.779,0.687588,0.704,0.476824,0.756933,0.5245,0.396286,0.412412,0.506111,0.809308,0.539,0.603538,0.8187,0.669647,0.826154,0.248857,0.418833,0.742944
2015-01-03 06:00:00,0.596154,0.659364,0.70175,0.407333,0.3725,0.453071,0.631143,0.4277,0.332643,0.791333,0.674588,0.682,0.469471,0.7634,0.496938,0.380643,0.428118,0.508333,0.808769,0.508,0.624538,0.8137,0.722471,0.823538,0.269857,0.379333,0.741111
2015-01-03 07:00:00,0.572308,0.631318,0.71325,0.3582,0.339375,0.411429,0.630429,0.40845,0.295429,0.793167,0.638059,0.643,0.457353,0.762333,0.46225,0.380571,0.460529,0.483,0.813692,0.464,0.636462,0.8031,0.714941,0.818,0.26,0.3345,0.747556
2015-01-03 08:00:00,0.570385,0.584682,0.70225,0.344533,0.335313,0.372786,0.609,0.39365,0.301286,0.79425,0.626824,0.616,0.518353,0.7382,0.422,0.425357,0.483882,0.488389,0.814846,0.46,0.577154,0.7927,0.721059,0.819,0.225857,0.309333,0.7735
2015-01-03 09:00:00,0.592846,0.588273,0.68,0.367467,0.343875,0.340857,0.575429,0.4189,0.3325,0.799333,0.663824,0.667,0.537,0.7104,0.392125,0.477357,0.516765,0.474222,0.813538,0.46,0.561846,0.7876,0.764059,0.816615,0.214143,0.295278,0.794833
2015-01-03 10:00:00,0.603154,0.628409,0.631,0.394733,0.363938,0.316714,0.559286,0.43745,0.392,0.790833,0.690765,0.704,0.544353,0.689267,0.374438,0.505786,0.552647,0.486889,0.819077,0.46,0.582154,0.7814,0.763824,0.821769,0.221714,0.313444,0.793944
2015-01-03 11:00:00,0.607692,0.671545,0.6105,0.4018,0.409813,0.315,0.565,0.44935,0.441571,0.773417,0.689588,0.704,0.536647,0.681733,0.37225,0.512857,0.565941,0.513778,0.816923,0.46,0.618231,0.7658,0.743412,0.826462,0.240143,0.345722,0.781833
2015-01-03 12:00:00,0.614692,0.679364,0.616,0.397267,0.40475,0.338,0.564571,0.46,0.450214,0.763167,0.679412,0.682,0.534471,0.670867,0.36725,0.512857,0.549765,0.546,0.819231,0.488,0.642923,0.7512,0.722235,0.826846,0.250429,0.356333,0.7755
2015-01-03 13:00:00,0.629,0.697727,0.632,0.4168,0.42125,0.367857,0.570143,0.46885,0.462571,0.754917,0.698176,0.704,0.568294,0.6738,0.375813,0.533929,0.561882,0.561889,0.818692,0.46,0.651231,0.7403,0.718529,0.826462,0.279,0.389833,0.781833
2015-01-03 14:00:00,0.644385,0.714364,0.64475,0.445533,0.444063,0.385429,0.556571,0.46535,0.482143,0.743917,0.723059,0.732,0.595941,0.6782,0.386813,0.546929,0.583294,0.557056,0.820077,0.436,0.636,0.7406,0.718588,0.818154,0.294714,0.425778,0.778611
2015-01-03 15:00:00,0.652308,0.705591,0.65475,0.4706,0.442188,0.381,0.562,0.44775,0.498786,0.757583,0.726412,0.741,0.604353,0.680133,0.389688,0.556571,0.595118,0.541333,0.809923,0.46,0.591231,0.7348,0.716588,0.807308,0.309,0.411944,0.786278
2015-01-03 16:00:00,0.606,0.636136,0.65925,0.487333,0.438188,0.377214,0.585,0.4185,0.500571,0.747333,0.700235,0.732,0.584118,0.697533,0.379188,0.530071,0.58,0.501056,0.791077,0.464,0.537538,0.7453,0.697235,0.820462,0.307,0.416556,0.787
2015-01-03 17:00:00,0.565462,0.567591,0.6505,0.5168,0.418438,0.378286,0.592286,0.40435,0.498071,0.745917,0.670882,0.704,0.553,0.690467,0.381625,0.512857,0.552176,0.492444,0.794231,0.529,0.530077,0.7565,0.684529,0.826,0.285286,0.389944,0.769389
2015-01-03 18:00:00,0.570308,0.582545,0.67525,0.555867,0.420063,0.384429,0.629429,0.4082,0.5035,0.736167,0.691647,0.721,0.531059,0.6808,0.394125,0.492571,0.543,0.493944,0.796769,0.563,0.550923,0.7817,0.658118,0.816077,0.28,0.385889,0.733778
2015-01-03 19:00:00,0.577462,0.569955,0.6815,0.558667,0.427375,0.382429,0.653571,0.40795,0.49,0.7245,0.636706,0.645,0.532706,0.6796,0.401,0.5095,0.525353,0.507611,0.776154,0.577,0.543846,0.8041,0.643882,0.782769,0.275857,0.394889,0.678556
2015-01-03 20:00:00,0.583615,0.574591,0.66925,0.556267,0.42625,0.377571,0.659714,0.4169,0.479786,0.728,0.636882,0.643,0.542941,0.674733,0.420188,0.502357,0.485706,0.548667,0.753923,0.577,0.551,0.7858,0.641765,0.741692,0.280429,0.397,0.712944
2015-01-03 21:00:00,0.590923,0.5565,0.64175,0.542933,0.446625,0.388929,0.607,0.42265,0.462643,0.683417,0.641647,0.618,0.526706,0.6072,0.414188,0.465857,0.435824,0.546556,0.712077,0.559,0.550462,0.7231,0.646235,0.695769,0.259714,0.399722,0.702
2015-01-03 22:00:00,0.590538,0.581273,0.56675,0.506133,0.455,0.380143,0.531714,0.4496,0.447286,0.6325,0.630412,0.618,0.513235,0.547,0.40225,0.454286,0.418941,0.555444,0.664154,0.502,0.545308,0.6321,0.598235,0.653923,0.250857,0.404778,0.680556
2015-01-03 23:00:00,0.589077,0.588273,0.5175,0.485,0.447438,0.397643,0.504143,0.44965,0.456429,0.60925,0.617412,0.616,0.491765,0.526,0.401125,0.442571,0.412765,0.524556,0.660308,0.46,0.56,0.5821,0.549412,0.658,0.258143,0.415333,0.670889
2015-01-04 00:00:00,0.574077,0.576818,0.488,0.466067,0.429313,0.419643,0.477857,0.4692,0.460643,0.582333,0.599706,0.577,0.470941,0.521067,0.41375,0.423786,0.382294,0.512333,0.656385,0.428,0.538154,0.5549,0.516647,0.666077,0.249286,0.421611,0.620444
2015-01-04 01:00:00,0.549308,0.566909,0.447,0.4586,0.418125,0.410143,0.445857,0.4572,0.452286,0.559583,0.572353,0.559,0.455118,0.505467,0.421,0.4025,0.364,0.475278,0.642077,0.405,0.546615,0.5316,0.486471,0.656923,0.239,0.401278,0.602444
2015-01-04 02:00:00,0.528154,0.570955,0.38825,0.446933,0.420313,0.418143,0.402,0.4341,0.450857,0.53675,0.555235,0.529,0.459471,0.481267,0.428188,0.388429,0.361588,0.489444,0.612846,0.38,0.522692,0.5076,0.469118,0.619615,0.218143,0.423389,0.593278
2015-01-04 03:00:00,0.498385,0.569682,0.344,0.441533,0.42975,0.409571,0.384714,0.43865,0.455,0.519167,0.531882,0.539,0.437882,0.468867,0.42925,0.388714,0.357824,0.475056,0.591077,0.359,0.515,0.482,0.449059,0.585615,0.194143,0.4375,0.581278
2015-01-04 04:00:00,0.471,0.559727,0.30475,0.443467,0.460125,0.397571,0.360857,0.4622,0.466643,0.487667,0.519294,0.529,0.422176,0.470333,0.419625,0.381929,0.342824,0.476,0.579154,0.38,0.536846,0.4837,0.418588,0.579769,0.184,0.452667,0.553389
2015-01-04 05:00:00,0.436154,0.534591,0.29525,0.438133,0.45375,0.411143,0.349857,0.4624,0.465143,0.466,0.476471,0.464,0.402824,0.466,0.425125,0.372143,0.336706,0.465111,0.545,0.38,0.527769,0.49,0.401941,0.591462,0.174,0.490389,0.525444
2015-01-04 06:00:00,0.396538,0.4935,0.30725,0.4076,0.423688,0.425357,0.343429,0.45005,0.432071,0.457667,0.436882,0.428,0.390176,0.485867,0.424625,0.338357,0.304588,0.412333,0.550769,0.388,0.512385,0.4778,0.384647,0.591154,0.174143,0.495611,0.502
2015-01-04 07:00:00,0.392231,0.444182,0.2995,0.361933,0.396875,0.448286,0.333286,0.4156,0.388786,0.43075,0.412529,0.38,0.369294,0.539933,0.43275,0.293,0.240235,0.375889,0.561385,0.428,0.491769,0.4415,0.354706,0.590154,0.183429,0.471444,0.477111
2015-01-04 08:00:00,0.393846,0.433864,0.28275,0.376533,0.382375,0.454857,0.368286,0.38395,0.343286,0.41075,0.417412,0.428,0.349647,0.546,0.43275,0.2395,0.170941,0.388167,0.515923,0.46,0.472308,0.4516,0.329412,0.593154,0.205,0.449111,0.447056
2015-01-04 09:00:00,0.424692,0.449364,0.31625,0.416267,0.366063,0.457357,0.436571,0.3932,0.347071,0.439667,0.445412,0.428,0.334118,0.5918,0.4355,0.221429,0.146765,0.422167,0.555077,0.464,0.486,0.542,0.337,0.639231,0.255714,0.435389,0.466333
2015-01-04 10:00:00,0.438923,0.475682,0.422,0.396,0.357938,0.452571,0.503714,0.4054,0.331786,0.523333,0.458882,0.46,0.361353,0.637,0.435125,0.209571,0.142059,0.431222,0.622462,0.464,0.485231,0.6117,0.364059,0.682231,0.303143,0.412056,0.511722
2015-01-04 11:00:00,0.425462,0.4545,0.463,0.3374,0.33575,0.418786,0.516143,0.3971,0.261214,0.546083,0.440118,0.436,0.361059,0.656733,0.427375,0.192714,0.158176,0.419056,0.633231,0.436,0.451769,0.6261,0.387882,0.679462,0.333429,0.3425,0.532
2015-01-04 12:00:00,0.391385,0.459045,0.53725,0.295933,0.316125,0.3995,0.540571,0.4046,0.210071,0.576,0.444412,0.436,0.333765,0.6538,0.43,0.1845,0.185882,0.419889,0.621231,0.388,0.456077,0.643,0.404353,0.656308,0.379714,0.292667,0.551556
2015-01-04 13:00:00,0.389923,0.498182,0.59475,0.2798,0.322875,0.370857,0.567429,0.4304,0.193,0.615583,0.475588,0.464,0.328588,0.654867,0.426188,0.205929,0.234235,0.457389,0.614538,0.359,0.504154,0.6488,0.442882,0.641769,0.428,0.290611,0.567944
2015-01-04 14:00:00,0.397769,0.505409,0.63825,0.2584,0.327063,0.379571,0.583714,0.4382,0.180429,0.628583,0.488706,0.502,0.329118,0.656067,0.413063,0.228143,0.296588,0.448,0.612615,0.323,0.493538,0.6529,0.502824,0.647154,0.444857,0.291444,0.574611
2015-01-04 15:00:00,0.412154,0.510955,0.63825,0.238333,0.310063,0.369071,0.588286,0.43285,0.175286,0.620583,0.485118,0.502,0.328412,0.6648,0.4005,0.247786,0.333882,0.405722,0.614077,0.285,0.439692,0.6519,0.532941,0.650231,0.448714,0.272278,0.5515
2015-01-04 16:00:00,0.414615,0.481,0.61925,0.229667,0.297938,0.344071,0.596571,0.39825,0.181214,0.600083,0.47,0.464,0.333353,0.674,0.394063,0.262643,0.360294,0.373278,0.611462,0.267,0.413385,0.6499,0.541706,0.665769,0.455143,0.263333,0.5385
2015-01-04 17:00:00,0.404154,0.464455,0.609,0.231533,0.289938,0.327929,0.610429,0.37875,0.195571,0.583333,0.449706,0.436,0.333471,0.686,0.383188,0.276643,0.407941,0.357,0.621615,0.253,0.398,0.6538,0.503176,0.679769,0.466857,0.237278,0.535278
2015-01-04 18:00:00,0.387231,0.460364,0.636,0.238867,0.266875,0.299071,0.6,0.36815,0.213,0.5545,0.432882,0.428,0.324235,0.678467,0.367563,0.294143,0.462941,0.340444,0.634769,0.267,0.388231,0.6465,0.478471,0.695,0.463429,0.194444,0.538167
2015-01-04 19:00:00,0.382385,0.4585,0.626,0.2472,0.237438,0.254929,0.562714,0.3512,0.235,0.547167,0.422765,0.405,0.318882,0.651333,0.358875,0.311143,0.486647,0.313944,0.634,0.323,0.378154,0.6162,0.479588,0.719615,0.441,0.154389,0.528444
2015-01-04 20:00:00,0.374231,0.4555,0.6145,0.263067,0.217563,0.2045,0.527857,0.3239,0.258143,0.565667,0.414941,0.388,0.326588,0.6242,0.333375,0.339786,0.483941,0.293556,0.628538,0.388,0.387077,0.5926,0.507706,0.728308,0.421286,0.141556,0.524889
2015-01-04 21:00:00,0.373231,0.451727,0.59925,0.290533,0.213188,0.153143,0.509143,0.295,0.284429,0.557,0.418,0.405,0.326765,0.611667,0.29525,0.365,0.457588,0.281722,0.604692,0.46,0.391,0.5857,0.480294,0.745,0.393286,0.1485,0.519667
2015-01-04 22:00:00,0.377462,0.445273,0.53625,0.312533,0.219563,0.119071,0.490143,0.27635,0.313071,0.554917,0.429294,0.436,0.326706,0.648867,0.256938,0.371643,0.439235,0.276833,0.600077,0.46,0.406923,0.5848,0.463706,0.751692,0.367857,0.169667,0.508278
2015-01-04 23:00:00,0.385,0.424045,0.53225,0.323067,0.232938,0.107143,0.521714,0.2631,0.3275,0.57775,0.429,0.46,0.329176,0.697667,0.215313,0.382714,0.44,0.287278,0.633462,0.436,0.420923,0.6242,0.459529,0.755077,0.379571,0.191778,0.505222
