timestep,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-06-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002724702407957953,0.0,0.0
2016-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004305684414737607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004878284926110988,0.0,0.0
2016-06-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017633570111689985,0.027896365686132196,0.0,0.0,0.0,0.0,0.0,0.0,0.0020344350713758673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005634534917286412,0.0,0.0,0.0,0.0,0.0,0.008898428017008655,0.0,0.0
2016-06-20 02:00:00,0.0,0.0,0.0,0.0,0.0015981774921042362,0.0,0.0,0.11483981212733618,0.0768050621004688,0.0,0.0,0.0,0.0,0.0,0.0,0.06507140964224131,0.022313172802366135,0.0,0.0,0.0,0.0,0.001701726055618471,0.0,0.0,0.0,0.037555587887349716,0.0,0.0,0.0,0.0,0.0,0.030659675056012258,0.0,0.0
2016-06-20 03:00:00,0.0018418638822123759,0.0,0.056130144223869055,0.007564787671058762,0.1310299022865584,0.010483844315696404,0.028645667122425705,0.2154908041203038,0.13089293641841804,0.0,0.034993237723122045,0.032367096197664036,0.032077353423732406,0.0,0.001955573938770711,0.16382679857083368,0.08200710399763646,0.0015753372240701346,0.0,0.02753309493349801,0.0,0.06648549172687118,0.03366413271860525,0.0,0.0,0.09495957010563083,0.0,0.024476718116441403,0.027637045422981878,0.03044989143037799,0.04137961735133462,0.07939432090211927,0.03168634767485027,0.0
2016-06-20 04:00:00,0.02399353634088467,0.020370972657682937,0.1775639619047883,0.06403588644498781,0.27817499904957055,0.058336056971119196,0.09374098334736965,0.2760189263395484,0.17846864375004468,0.027747808188767025,0.14478641147225493,0.15993568967180855,0.11939196063869827,0.006328446184969931,0.08665805903208394,0.24537662545101246,0.15072202078791444,0.09492241323983393,0.013875887126521514,0.07943837718332188,0.0,0.17742912024515184,0.10270734024585187,0.01598746350581625,0.002020614272416473,0.15473180386479016,0.012578185663223194,0.15113890369277194,0.1417660925356116,0.1499701952853086,0.18139666959479292,0.1281225106549236,0.13949741113738898,0.05921855184888112
2016-06-20 05:00:00,0.06718271657147136,0.0525777414295856,0.2833065351878777,0.1572356014646479,0.3873852544697361,0.12242785492123137,0.1674453752368105,0.31653280157067337,0.2190330559645589,0.10205167014472766,0.24018458909521667,0.2872942607439193,0.21049660603836362,0.08328794482105081,0.2035212445316602,0.3034133847210194,0.2293223142679215,0.20448763440349602,0.03677388034621916,0.13826003494219544,0.05422232368289152,0.27034340078104907,0.1907671059004666,0.05233592501119728,0.11396847395428981,0.2159361173574459,0.05430774035745288,0.2778854774448719,0.2674057281702094,0.27655146338460335,0.29921889954812037,0.17162517501719096,0.2521200466649488,0.17045415438210712
2016-06-20 06:00:00,0.12426537343069748,0.07677418860950776,0.3608273399534323,0.2579598255592054,0.47008469983866635,0.19031885119014735,0.2183656431831609,0.3444940591190255,0.25487409230967967,0.18293759632367743,0.3123823137369217,0.38295368958502146,0.28629547529660404,0.17993144672170844,0.3016887135739099,0.34360168636734784,0.28455736310909696,0.24853520658401243,0.059670448224800915,0.19878210666873533,0.2054192452333411,0.3378137569944375,0.27926082470178915,0.110415655685337,0.256230805280904,0.25898182636154476,0.11661144984700875,0.37450129508017205,0.3671516106775893,0.37022383547209226,0.38546569049694207,0.2037053156031542,0.33958448000031666,0.3346110369008184
2016-06-20 07:00:00,0.1869112669233039,0.11486282413479387,0.41811478451044676,0.3405143226457071,0.5300344426548265,0.25332379783100417,0.2517876236157514,0.3623377729149017,0.2775318283397174,0.24927172972272932,0.3612688511382933,0.45209087487773425,0.3508703788682036,0.2652650624386661,0.38092788957977236,0.36939553149195636,0.28886602817417895,0.26272080593105085,0.07543805027453093,0.25682342634663596,0.3223496495136534,0.38601113090197897,0.3381446672243679,0.20957137291469302,0.3578697615750663,0.29079151294621325,0.18399455083291993,0.4450386198764983,0.43336896898077043,0.43761921027008926,0.45017400172107586,0.22747234496977115,0.40844432528198976,0.4201810970024719
2016-06-20 08:00:00,0.2541331436374011,0.16602633172521383,0.45606203195230605,0.4060292090859721,0.5674970953142826,0.30345584979809576,0.27308590073048916,0.37370564002900947,0.2919816416466871,0.30075690446927544,0.39680493427876057,0.4985909600813357,0.4005632813859757,0.2994209528882017,0.44201862641903794,0.3777778220811846,0.2673520114440434,0.28046322238791577,0.09163500831514429,0.29506613235747997,0.40597433901255203,0.4181479501272912,0.36811098518589175,0.300193540049794,0.4336047394709713,0.3126377524254219,0.2573786337099641,0.494265416984118,0.47967169618918326,0.4801275002405351,0.4957706646276724,0.24430923576162183,0.4595741094521665,0.4695462925096206
2016-06-20 09:00:00,0.3440099731354668,0.22282493890973662,0.4773363858989557,0.44508169397406266,0.5829350593947692,0.33501123247097836,0.28330673431823455,0.37849045784937957,0.3027642182281254,0.3387227329015855,0.41956128700269774,0.5302134500437335,0.43503930188916207,0.3403909262764404,0.48062881557467413,0.3697875472804597,0.23516186779350384,0.3032941460797682,0.123160977228586,0.32225633900409084,0.4674404934848744,0.44266351342486904,0.3789798572904098,0.3542277950694304,0.4897306870873354,0.3289614188758584,0.32219234641092903,0.5367052429393511,0.5090305454308147,0.5120949622516672,0.5322553250119205,0.2509178315884754,0.49342434173536115,0.5026504919191122
2016-06-20 10:00:00,0.38390348371320315,0.2828982956314484,0.482927390683706,0.4592208316083293,0.5760236997501326,0.3516273621552899,0.28253098766966506,0.37206085385883175,0.3106615072831757,0.3665960817137916,0.4311868553779434,0.5355951169275389,0.4522539944690829,0.3628701861556303,0.49694716666547417,0.3433826621833241,0.21926982556163424,0.3607204675814008,0.162287420725912,0.3279670656757046,0.5108837245470006,0.4399173110539561,0.39086036616977576,0.3544944825221677,0.526615670620323,0.3342953792889841,0.3683729301506029,0.5419162636212729,0.5186775672716896,0.5161811879452562,0.5394951606621511,0.2529058034009832,0.49235473032199223,0.5209332274411517
